cod_mun,mun,longitude,latitude
3516804,GASTÃO VIDIGAL,-50.190219732204895,-20.795239499374603
3516853,GAVIÃO PEIXOTO,-48.4954592027481,-21.840366902270198
3516903,GENERAL SALGADO,-50.3618137021237,-20.648369316722
3517000,GETULINA,-49.929283572294,-21.799830597460105
3517109,GLICÉRIO,-50.208416728114,-21.379777805706603
3517208,GUAIÇARA,-49.7987616909618,-21.622142999353
3517307,GUAIMBÊ,-49.897177750237894,-21.910920658920002
3517406,GUAÍRA,-48.314470490026,-20.320144335
3517505,GUAPIAÇU,-49.219145857724506,-20.7964486248653
3517604,GUAPIARA,-48.5276813218495,-24.1825265
3517703,GUARÁ,-47.8245929501746,-20.4275570617021
3517802,GUARAÇAÍ,-51.20910634499539,-21.0328813875825
3517901,GUARACI,-48.9445025950499,-20.4988092128936
3518008,GUARANI D'OESTE,-50.3415338816928,-20.075705571849802
3518107,GUARANTÃ,-49.5948218473783,-21.8951462014728
3518206,GUARARAPES,-50.6426390482505,-21.253446495
3518305,GUARAREMA,-46.04105346475821,-23.415233019833003
3518404,GUARATINGUETÁ,-45.1916001284202,-22.8174250893318
3518503,GUAREÍ,-48.184538175309704,-23.3731401917664
3518602,GUARIBA,-48.234056727223205,-21.357996
3518701,GUARUJÁ,-46.2490342794416,-23.995148999999998
3518800,GUARULHOS,-46.53108408566111,-23.468506
3518859,GUATAPARÁ,-48.037729357498996,-21.491894653589803
3518909,GUZOLÂNDIA,-50.6614595041436,-20.6501686872551
3519006,HERCULÂNDIA,-50.385521598082796,-22.0037471806678
3519055,HOLAMBRA,-47.05928690624129,-22.6417496242127
3519071,HORTOLÂNDIA,-47.2210966097575,-22.858395
3519105,IACANGA,-49.0169299189126,-21.8919776026997
3519204,IACRI,-50.6891999323707,-21.8550610868608
3519253,IARAS,-49.15617915170711,-22.8718922795928
3519303,IBATÉ,-48.0023882086525,-21.955602
3519402,IBIRÁ,-49.238861531251004,-21.080537499366102
3519501,IBIRAREMA,-50.07912539457,-22.8145429597086
3519600,IBITINGA,-48.8276946930001,-21.7570829843498
3519709,IBIÚNA,-47.2204911874899,-23.652632500000003
3519808,ICÉM,-49.1961201914742,-20.3435051210596
3519907,IEPÊ,-51.0774138909334,-22.6631014713253
3520004,IGARAÇU DO TIETÊ,-48.5570661013871,-22.511149
3520103,IGARAPAVA,-47.751066571313,-20.039612535
3520202,IGARATÁ,-46.1563144239377,-23.204843
3520301,IGUAPE,-47.553137408817605,-24.7069541964258
3520400,ILHABELA,-45.3540566669409,-23.788652499999998
3520426,ILHA COMPRIDA,-47.5543169659299,-24.739239940397802
3520442,ILHA SOLTEIRA,-51.344890657635005,-20.4293725
3520509,INDAIATUBA,-47.2123089402514,-23.081646
3520608,INDIANA,-51.2517585134202,-22.1720934486803
3520707,INDIAPORÃ,-50.288981041994,-19.9775429993935
3520806,INÚBIA PAULISTA,-50.9643748939952,-21.7699119903207
3520905,IPAUSSU,-49.6268069783117,-23.0529129993195
3521002,IPERÓ,-47.6898938935446,-23.350277390298
3521101,IPEÚNA,-47.719095971109105,-22.4372995021949
3521150,IPIGUÁ,-49.388142381684396,-20.661645528879003
3521200,IPORANGA,-48.5896007140876,-24.584460178277002
3521309,IPUÃ,-48.0173850385104,-20.441482601041997
3521408,IRACEMÁPOLIS,-47.52224663417171,-22.583036934282397
3521507,IRAPUÃ,-49.4081517822264,-21.276437176419
3521606,IRAPURU,-51.35017273081571,-21.567476235299303
3521705,ITABERÁ,-49.1371332858525,-23.859811470068898
3521804,ITAÍ,-49.0810322484854,-23.419055385
3521903,ITAJOBI,-49.054311079798495,-21.315707058707897
3522000,ITAJU,-48.80502173626571,-21.9846724207758
3522109,ITANHAÉM,-46.7909914828787,-24.1861206668328
3522158,ITAÓCA,-48.8428556815305,-24.642594234804
3522208,ITAPECERICA DA SERRA,-46.8505519668521,-23.715357
3522307,ITAPETININGA,-48.0461428954547,-23.5878725
3522406,ITAPEVA,-48.8773891590654,-23.9834379992987
3522505,ITAPEVI,-46.9333728634881,-23.546934
3522604,ITAPIRA,-46.8212480111337,-22.436005499333803
3522653,ITAPIRAPUÃ PAULISTA,-49.1721656552808,-24.571553499285802
3522703,ITÁPOLIS,-48.813391985538395,-21.5947039943537
3522802,ITAPORANGA,-49.4843963120809,-23.7034999431633
3522901,ITAPUÍ,-48.718874159535105,-22.2321276250437
3523008,ITAPURA,-51.509969369509705,-20.639825775573897
3523107,ITAQUAQUECETUBA,-46.351603140965395,-23.4768975
3523206,ITARARÉ,-49.3361197139294,-24.11213796
3523305,ITARIRI,-47.1757260565554,-24.292005633897
3523404,ITATIBA,-46.83755785294121,-23.0048529993206
3523503,ITATINGA,-48.61338026928411,-23.1042734016774
3523602,ITIRAPINA,-47.819884866607296,-22.253967973805103
3523701,ITIRAPUÃ,-47.2199528848551,-20.642426529747397
3523800,ITOBI,-46.9734186541802,-21.7349018191477
3523909,ITU,-47.299749835961,-23.2654425
3524006,ITUPEVA,-47.0557011520917,-23.1534096261863
3524105,ITUVERAVA,-47.78041565538901,-20.3362879658708
3524204,JABORANDI,-48.413444920628606,-20.6872244993758
3524303,JABOTICABAL,-48.320349751257496,-21.254471499361898
3524402,JACAREÍ,-45.9695932044094,-23.304880499313803
3524501,JACI,-49.57334461153171,-20.884085133117896
3524600,JACUPIRANGA,-48.0047045115401,-24.698150280957798
3524709,JAGUARIÚNA,-46.9823434662879,-22.706781958197602
3524808,JALES,-50.550356199042795,-20.2678530475
3524907,JAMBEIRO,-45.6936551245799,-23.2565768668366
3525003,JANDIRA,-46.9052211417411,-23.529939000000002
3525102,JARDINÓPOLIS,-47.7653529285234,-21.022457
3525201,JARINU,-46.7382709354058,-23.1030625
3525300,JAÚ,-48.558141387833096,-22.29579099
3525409,JERIQUARA,-47.58874391657,-20.3120415892929
3525508,JOANÓPOLIS,-46.2734166101367,-22.9306782182056
3525607,JOÃO RAMALHO,-50.768535308414,-22.251046055078696
3525706,JOSÉ BONIFÁCIO,-49.6862827160333,-21.053719035
3525805,JÚLIO MESQUITA,-49.7907942837747,-22.0131689993437
3525854,JUMIRIM,-47.79817351190479,-23.0825599993188
3525904,JUNDIAÍ,-46.8852739679967,-23.187668
3526001,JUNQUEIRÓPOLIS,-51.434011950549,-21.511275749681
3526100,JUQUIÁ,-47.6353419676622,-24.3207030789727
3526209,JUQUITIBA,-47.08159407229179,-23.935689201507802
3526308,LAGOINHA,-45.19081082043299,-23.086921351486396
3526407,LARANJAL PAULISTA,-47.833780710266296,-23.0540116065372
3526506,LAVÍNIA,-51.0405016570685,-21.1648565654735
3526605,LAVRINHAS,-44.8931102793871,-22.570096474152997
3526704,LEME,-47.3887079696148,-22.185436005
3526803,LENÇÓIS PAULISTA,-48.798681972457295,-22.597507
3526902,LIMEIRA,-47.401939523310205,-22.562194
3527009,LINDÓIA,-46.6614836163087,-22.5204881921692
3527108,LINS,-49.751423386685495,-21.6723465
3527207,LORENA,-45.1242481441632,-22.7316930326296
3527256,LOURDES,-50.226660095995996,-20.965390538303698
3527306,LOUVEIRA,-46.94644021804871,-23.0867785
3527405,LUCÉLIA,-51.01834914224089,-21.7234156460379
3527504,LUCIANÓPOLIS,-49.5231791244614,-22.431639999333896
3527603,LUÍS ANTÔNIO,-47.7002799448476,-21.551706525237197
3527702,LUIZIÂNIA,-50.3276394896385,-21.673602964563
3527801,LUPÉRCIO,-49.8203246999438,-22.4138153922327
3527900,LUTÉCIA,-50.3893271158818,-22.3434442872082
3528007,MACATUBA,-48.711405386968096,-22.505549628843898
3528106,MACAUBAL,-49.9634978203421,-20.8013135395633
3528205,MACEDÔNIA,-50.197628484224005,-20.1499979846925
3528304,MAGDA,-50.227537047108896,-20.6434813110551
3528403,MAIRINQUE,-47.184482626249704,-23.5474579999999
3528502,MAIRIPORÃ,-46.5901958731419,-23.3224593829704
3528601,MANDURI,-49.31811312058311,-23.0033460898636
3528700,MARABÁ PAULISTA,-51.9684674847115,-22.1103314993414
3528809,MARACAÍ,-50.6689682495018,-22.6104153367619
3528858,MARAPOAMA,-49.1400008102662,-21.2587619255663
3528908,MARIÁPOLIS,-51.182897555050296,-21.7944933664673
3529005,MARÍLIA,-49.9516456431033,-22.214933
3529104,MARINÓPOLIS,-50.8256772948301,-20.439398912525302
3529203,MARTINÓPOLIS,-51.1707680574885,-22.147832475
3529302,MATÃO,-48.367747699366205,-21.6029945062726
3529401,MAUÁ,-46.45826201216471,-23.6693345
3529500,MENDONÇA,-49.58201899886729,-21.180156172304603
3529609,MERIDIANO,-50.1818318399051,-20.3541099031675
3529658,MESÓPOLIS,-50.622080265368005,-19.9670371030093
3529708,MIGUELÓPOLIS,-48.0293341827145,-20.1771292325793
3529807,MINEIROS DO TIETÊ,-48.4518023092831,-22.411696800770898
3529906,MIRACATU,-47.457103999108895,-24.2839294653761
3530003,MIRA ESTRELA,-50.138427196428005,-19.9805160524126
3530102,MIRANDÓPOLIS,-51.1056403917537,-21.132086985
3530201,MIRANTE DO PARANAPANEMA,-51.905794305935004,-22.290558594472298
3530300,MIRASSOL,-49.51213921792729,-20.817004500000003
3530409,MIRASSOLÂNDIA,-49.4655198425085,-20.616857219804
3530508,MOCOCA,-47.0071709787367,-21.46899051
3530607,MOGI DAS CRUZES,-46.1967600843266,-23.5227065
3530706,MOGI GUAÇU,-46.9444740881491,-22.3657201895116
3530805,MOJI MIRIM,-46.956367126578996,-22.432695499999998
3530904,MOMBUCA,-47.5675240048384,-22.926827883407803
3531001,MONÇÕES,-50.0963061315458,-20.8503257037729
3531100,MONGAGUÁ,-46.619992725371,-24.0941161449999
3531209,MONTE ALEGRE DO SUL,-46.6811943005087,-22.6811286598594
3531308,MONTE ALTO,-48.496651259966,-21.263863995
3531407,MONTE APRAZÍVEL,-49.714116161428606,-20.7721401375947
3531506,MONTE AZUL PAULISTA,-48.642971283281,-20.903841225890698
3531605,MONTE CASTELO,-51.5654932487094,-21.298959449262604
3531704,MONTEIRO LOBATO,-45.848151984965,-22.9550105791512
3531803,MONTE MOR,-47.3132692483363,-22.945521999322
3531902,MORRO AGUDO,-48.0575938253217,-20.7326629993746
3532009,MORUNGABA,-46.791344394583795,-22.8810309326945
3532058,MOTUCA,-48.150661254394905,-21.5076094411899
3532108,MURUTINGA DO SUL,-51.2771381855098,-20.994298089260102
3532157,NANTES,-51.23858749759479,-22.620117582520198
3532207,NARANDIBA,-51.524239850810204,-22.4042831999049
3532306,NATIVIDADE DA SERRA,-45.4464004707244,-23.375786983358804
3532405,NAZARÉ PAULISTA,-46.40259021498961,-23.178695811004502
3532504,NEVES PAULISTA,-49.630474851340196,-20.843916155827397
3532603,NHANDEARA,-50.040274495542896,-20.6948234993756
3532702,NIPOÃ,-49.7808986510894,-20.913902427617
3532801,NOVA ALIANÇA,-49.507138347943204,-21.0137347171998
3532827,NOVA CAMPINA,-48.9057384790491,-24.1232104179112
3532843,NOVA CANAÃ PAULISTA,-50.948052438527405,-20.386895026048897
3532868,NOVA CASTILHO,-50.343906176177704,-20.7656546201048
3532900,NOVA EUROPA,-48.5621404276762,-21.7789228838555
3533007,NOVA GRANADA,-49.3200928761116,-20.5331539993796
3533106,NOVA GUATAPORANGA,-51.649832890356905,-21.329937141170102
3533205,NOVA INDEPENDÊNCIA,-51.490446528051606,-21.104542001455602
3533254,NOVAIS,-48.917063709695704,-20.9903581964183
3533304,NOVA LUZITÂNIA,-50.2658273722874,-20.856610999371604
3533403,NOVA ODESSA,-47.293634614404795,-22.7827946609131
3533502,NOVO HORIZONTE,-49.221749533677,-21.4684749893567
3533601,NUPORANGA,-47.749105463903206,-20.7339997347711
3533700,OCAUÇU,-49.9273728303605,-22.438860447949
3533809,ÓLEO,-49.3409507526023,-22.944584777489702
3533908,OLÍMPIA,-48.9134917257694,-20.737283985
3534005,ONDA VERDE,-49.2992147942624,-20.6127221201493
3534104,ORIENTE,-50.093585463660204,-22.148599411827103
3534203,ORINDIÚVA,-49.3518184809986,-20.180196743036802
3534302,ORLÂNDIA,-47.8863838221278,-20.720421495
3534401,OSASCO,-46.7888101442714,-23.533611999999998
3534500,OSCAR BRESSANE,-50.2841261658479,-22.317882054899897
3534609,OSVALDO CRUZ,-50.873139110263395,-21.7970835
3534708,OURINHOS,-49.868579835937005,-22.9772675
3534757,OUROESTE,-50.3775846521981,-19.9955921069967
3534807,OURO VERDE,-51.6993207216788,-21.491165917105498
3534906,PACAEMBU,-51.2652015199324,-21.5600784993545
3535002,PALESTINA,-49.43378239991839,-20.3905874702698
3535101,PALMARES PAULISTA,-48.801284626537196,-21.082470691401202
3535200,PALMEIRA D'OESTE,-50.7659878049467,-20.416217324696397
3535309,PALMITAL,-50.2187909877223,-22.785592
3535408,PANORAMA,-51.85657416153771,-21.360183557941
3535507,PARAGUAÇU PAULISTA,-50.5750285304783,-22.41771102
3535606,PARAIBUNA,-45.6628640605501,-23.386261565928603
3535705,PARAÍSO,-48.7725289127498,-21.0157929993515
3535804,PARANAPANEMA,-48.7236769841271,-23.386927999312
3535903,PARANAPUÃ,-50.5867189179955,-20.0998059524588
3536000,PARAPUÃ,-50.7938438430625,-21.7798391437891
3536109,PARDINHO,-48.3728766836555,-23.0803183239365
3536208,PARIQUERA-AÇU,-47.8799976028944,-24.712546630958098
3536257,PARISI,-50.012617830837,-20.3021911754183
3536307,PATROCÍNIO PAULISTA,-47.283060090300204,-20.641153402307697
3536406,PAULICÉIA,-51.8471399509412,-21.309275557982602
3536505,PAULÍNIA,-47.15438580096949,-22.7599217
3536570,PAULISTÂNIA,-49.3990383461375,-22.57430074801
3536604,PAULO DE FARIA,-49.399551886382504,-20.0293000277993
3536703,PEDERNEIRAS,-48.779680963621296,-22.3554915
3536802,PEDRA BELA,-46.4420309473291,-22.7913843518599
3536901,PEDRANÓPOLIS,-50.1123902828971,-20.247646667245398
3537008,PEDREGULHO,-47.481794969120706,-20.2568709993865
3537107,PEDREIRA,-46.897802090290796,-22.743771
3537156,PEDRINHAS PAULISTA,-50.792165655457,-22.811215213632003
3537206,PEDRO DE TOLEDO,-47.22907634974171,-24.272800673545397
3537305,PENÁPOLIS,-50.0730362750292,-21.418383015
3537404,PEREIRA BARRETO,-51.1066610199469,-20.636668999377
3537503,PEREIRAS,-47.9678667729849,-23.0728523359407
3537602,PERUÍBE,-46.9973018645123,-24.3195088839999
3537701,PIACATU,-50.599425717222395,-21.5953916792139
3537800,PIEDADE,-47.418015150931,-23.714202222999898
3537909,PILAR DO SUL,-47.7155077158385,-23.814612
3538006,PINDAMONHANGABA,-45.4620488462304,-22.9266687258989
3538105,PINDORAMA,-48.9056375352936,-21.1859884885525
3538204,PINHALZINHO,-46.5905773189317,-22.780796068516196
3538303,PIQUEROBI,-51.7316269037642,-21.884989698814802
3538501,PIQUETE,-45.1835694244977,-22.6111668851801
3538600,PIRACAIA,-46.3587552004696,-23.050499
3538709,PIRACICABA,-47.6468462361582,-22.723722
3538808,PIRAJU,-49.383974489660595,-23.192991495
3538907,PIRAJUÍ,-49.456642433369595,-21.993447
3539004,PIRANGI,-48.669841932561795,-21.0996316625998
3539103,PIRAPORA DO BOM JESUS,-47.0009675687449,-23.3975233079019
3539202,PIRAPOZINHO,-51.4995842900895,-22.276675485
3539301,PIRASSUNUNGA,-47.4251728816539,-21.994049295
3539400,PIRATININGA,-49.1372522167908,-22.4120659448211
3539509,PITANGUEIRAS,-48.222265751502,-21.0109994993678
3539608,PLANALTO,-49.925719799209006,-21.032328202496604
3539707,PLATINA,-50.20893453583201,-22.633457258333802
3539806,POÁ,-46.34622038865871,-23.5286265676615
3539905,POLONI,-49.8138949066774,-20.785857750580302
3540002,POMPÉIA,-50.176028054853,-22.106145654078304
3540101,PONGAÍ,-49.360870074892595,-21.7361764725485
3540200,PONTAL,-48.037837302541895,-21.02571
3540259,PONTALINDA,-50.524602015676,-20.440833842943896
3540309,PONTES GESTAL,-49.7035523558339,-20.1823631062097
3540408,POPULINA,-50.536853115436706,-19.9443331306978
3540507,PORANGABA,-48.1267674358002,-23.1753874993167
3540606,PORTO FELIZ,-47.52459657306561,-23.214412267999897
3540705,PORTO FERREIRA,-47.481409643358,-21.858362505
3540754,POTIM,-45.255974312882,-22.8406202063186
3540804,POTIRENDABA,-49.37818319990271,-21.045094721092802
3540853,PRACINHA,-51.0870772105069,-21.8519276207301
3540903,PRADÓPOLIS,-48.0655830220454,-21.358049011278
3541000,PRAIA GRANDE,-46.412049583612394,-24.0030215
3541059,PRATÂNIA,-48.6646855775175,-22.8114679844676
3541109,PRESIDENTE ALVES,-49.4391492872367,-22.1036743192374
3541208,PRESIDENTE BERNARDES,-51.557570191824,-22.008990778755898
3541307,PRESIDENTE EPITÁCIO,-52.1152758269966,-21.768781995
3541406,PRESIDENTE PRUDENTE,-51.3867655819125,-22.1227435
3541505,PRESIDENTE VENCESLAU,-51.8402588050568,-21.875939505
3541604,PROMISSÃO,-49.8577352347911,-21.538867499355
3541653,QUADRA,-48.0526853360855,-23.3015749993139
3541703,QUATÁ,-50.697947389350205,-22.2494047983717
3541802,QUEIROZ,-50.2409284561053,-21.7990944339574
3541901,QUELUZ,-44.7784773100595,-22.5418444993313
3542008,QUINTANA,-50.3115952429299,-22.071919826417
3542107,RAFARD,-47.5311606809031,-23.0115563538873
3542206,RANCHARIA,-50.890211685938,-22.22845101
3542305,REDENÇÃO DA SERRA,-45.536495610738896,-23.272655499310602
3542404,REGENTE FEIJÓ,-51.3031489766821,-22.220234092902004
3542503,REGINÓPOLIS,-49.2297976710518,-21.886760938559497
3542602,REGISTRO,-47.841054751674996,-24.494251427999895
3542701,RESTINGA,-47.483090237451705,-20.603802826270897
3542800,RIBEIRA,-49.0083019947608,-24.657489499284
3542909,RIBEIRÃO BONITO,-48.177705754140796,-22.06493466402
3543006,RIBEIRÃO BRANCO,-48.76547748148229,-24.220268457556895
3543105,RIBEIRÃO CORRENTE,-47.590705092533504,-20.460660174376
3543204,RIBEIRÃO DO SUL,-49.9341678147122,-22.785734799678398
3543238,RIBEIRÃO DOS ÍNDIOS,-51.600634517170704,-21.838500039749302
3543253,RIBEIRÃO GRANDE,-48.3670711559505,-24.101200310693002
3543303,RIBEIRÃO PIRES,-46.4153443749185,-23.707423000000002
3543402,RIBEIRÃO PRETO,-47.80547591554149,-21.1848345
3543501,RIVERSUL,-49.436696718913495,-23.8313350065799
3543600,RIFAINA,-47.4291988991085,-20.0829324993908
3543709,RINCÃO,-48.0723300667108,-21.5891894993576
3543808,RINÓPOLIS,-50.7248383216513,-21.7278909993505
3543907,RIO CLARO,-47.5635332384344,-22.4125115
3544004,RIO DAS PEDRAS,-47.604484886160606,-22.8428607224999
3544103,RIO GRANDE DA SERRA,-46.3936926739737,-23.744515
3544202,RIOLÂNDIA,-49.681159102897,-19.977734337965398
3544251,ROSANA,-53.058654479408105,-22.5811754993051
3544301,ROSEIRA,-45.30937778706549,-22.896818547492398
3544400,RUBIÁCEA,-50.7269079994794,-21.3005239894596
3544509,RUBINÉIA,-50.9974845550347,-20.171774499999998
3544608,SABINO,-49.5808185602086,-21.460213833726
3544707,SAGRES,-50.957154711178106,-21.8811386706383
3544806,SALES,-49.4987686686201,-21.3444533768433
3544905,SALES OLIVEIRA,-47.8423493399249,-20.7778821519735
3545001,SALESÓPOLIS,-45.847176929617994,-23.531792988397797
3545100,SALMOURÃO,-50.8606720042896,-21.625362732839605
3545159,SALTINHO,-47.6782883887976,-22.8433674978234
3545209,SALTO,-47.292415629078704,-23.2040738057971
3545308,SALTO DE PIRAPORA,-47.5746801202081,-23.6491322249999
3545407,SALTO GRANDE,-49.9810777589953,-22.890507254193896
3545506,SANDOVALINA,-51.7599517360995,-22.4585417399964
3545605,SANTA ADÉLIA,-48.8059484186125,-21.243270000000003
3545704,SANTA ALBERTINA,-50.7305643708393,-20.0307026219517
3545803,SANTA BÁRBARA D'OESTE,-47.4139547662303,-22.7553935
3546009,SANTA BRANCA,-45.887648287112206,-23.395758034871697
3546108,SANTA CLARA D'OESTE,-50.93022115446361,-20.0913919359023
3546207,SANTA CRUZ DA CONCEIÇÃO,-47.4571636949973,-22.1276819650707
3546256,SANTA CRUZ DA ESPERANÇA,-47.433780561526795,-21.291168377047697
3546306,SANTA CRUZ DAS PALMEIRAS,-47.249414421875,-21.827568
3546405,SANTA CRUZ DO RIO PARDO,-49.6246088693009,-22.9057225
3546504,SANTA ERNESTINA,-48.3936499288618,-21.462921503003
3546603,SANTA FÉ DO SUL,-50.9267774238433,-20.211693165
3546702,SANTA GERTRUDES,-47.5307087162037,-22.4553269562963
3546801,SANTA ISABEL,-46.2270128418218,-23.3180885
3546900,SANTA LÚCIA,-48.0853360131002,-21.6865678510772
3547007,SANTA MARIA DA SERRA,-48.159014141546706,-22.5694102578227
3547106,SANTA MERCEDES,-51.7589742421449,-21.346910745592197
3547205,SANTANA DA PONTE PENSA,-50.7984038446256,-20.252602255670602
3547304,SANTANA DE PARNAÍBA,-46.9220925056497,-23.449453
3547403,SANTA RITA D'OESTE,-50.8309473881775,-20.141801473440896
3547502,SANTA RITA DO PASSA QUATRO,-47.478980851786396,-21.70714401
3547601,SANTA ROSA DE VITERBO,-47.3672689282942,-21.4852725
3547650,SANTA SALETE,-50.688461881161096,-20.2438451880186
3547700,SANTO ANASTÁCIO,-51.649892211767906,-21.97302102
3547809,SANTO ANDRÉ,-46.5308742576295,-23.657510000000002
3547908,SANTO ANTÔNIO DA ALEGRIA,-47.1559309699915,-21.089964029079102
3548005,SANTO ANTÔNIO DE POSSE,-46.9159099001221,-22.6047968522941
3548054,SANTO ANTÔNIO DO ARACANGUÁ,-50.4967350523279,-20.9324968425443
3548104,SANTO ANTÔNIO DO JARDIM,-46.6823066318305,-22.118523499931896
3548203,SANTO ANTÔNIO DO PINHAL,-45.6792788632616,-22.831193402258897
3548302,SANTO EXPEDITO,-51.390920981413295,-21.846805051206104
3548401,SANTÓPOLIS DO AGUAPEÍ,-50.5046924735538,-21.6393116638351
3548500,SANTOS,-46.331370849190705,-23.9337375
3548609,SÃO BENTO DO SAPUCAÍ,-45.7371389868924,-22.685286953319203
3548708,SÃO BERNARDO DO CAMPO,-46.550257247678296,-23.710304500000003
3548807,SÃO CAETANO DO SUL,-46.5715146086306,-23.614704999999997
3548906,SÃO CARLOS,-47.8892376846916,-22.0159985
3549003,SÃO FRANCISCO,-50.7000971572879,-20.3584138176091
3549102,SÃO JOÃO DA BOA VISTA,-46.796350781795596,-21.972011
3549201,SÃO JOÃO DAS DUAS PONTES,-50.3807219077481,-20.3887717266302
3549250,SÃO JOÃO DE IRACEMA,-50.351597516901705,-20.512615492076
